[set,]image_path[,label]
UNASSIGNED,gs://helios-sh3/images/b1002.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b239.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1483.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1468.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m687.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m693.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1454.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m863.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1332.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m877.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1326.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1440.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1327.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m876.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1441.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1455.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m862.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b589.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m692.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1469.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1765.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1482.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b238.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1017.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1496.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1771.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m651.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m889.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1759.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m137.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b204.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m123.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b210.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m645.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b576.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b947.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1125.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1131.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b953.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m490.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1598.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m484.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1201.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m309.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b984.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1567.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1573.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b990.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b748.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m335.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b760.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m453.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b32.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m447.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b26.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1229.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m321.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m61.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1051.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b833.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m75.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b827.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1045.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b199.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m282.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m49.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1079.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m296.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1375.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b628.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1092.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1413.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1407.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1086.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m269.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1361.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b172.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m241.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1349.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b614.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m527.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b600.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m533.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b166.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m255.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1253.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m902.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1247.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m916.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1188.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1290.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m719.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1163.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b358.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1284.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1605.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m725.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b416.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b370.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b364.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1639.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m731.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b402.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1601.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1167.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1294.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1615.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b406.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b360.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b374.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1629.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b412.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m721.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m912.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1243.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m906.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1257.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1198.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1082.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b638.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1403.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1417.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1096.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m279.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1371.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m251.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b162.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m537.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b604.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m523.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b610.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m245.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b176.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m71.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1041.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b837.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1055.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b189.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m292.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m59.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1069.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m286.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1211.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m319.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b994.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1577.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1563.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b980.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1205.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m325.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m443.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b22.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m457.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b764.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b36.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1239.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m331.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b957.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1121.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1109.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m480.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1588.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m494.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1775.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b228.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1492.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1007.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1486.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m669.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1761.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m899.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1749.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b214.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m127.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b200.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m133.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m655.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1337.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1445.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b599.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m872.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1323.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m682.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1479.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1478.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m697.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m683.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1444.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m873.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b598.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m867.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1450.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m132.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b201.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m654.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b567.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m640.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m898.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m126.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1487.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1760.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m668.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1774.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1012.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1493.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b229.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m495.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1589.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m481.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1108.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b942.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b956.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1134.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b765.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m456.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m330.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1238.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m324.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b23.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b771.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m442.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b981.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b759.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1562.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1204.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1210.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b995.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1068.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m287.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m293.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b836.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1054.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m64.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b188.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1040.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b822.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m70.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b611.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m522.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b177.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m244.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1358.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b163.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m250.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b605.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1097.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1416.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1370.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m278.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1364.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1402.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b639.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1199.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m907.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m913.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b375.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m720.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b413.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m734.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b361.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b349.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1172.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1614.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1281.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m708.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1600.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1616.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1164.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b439.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1283.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m722.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b411.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b377.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1158.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b363.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m736.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b405.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1240.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m911.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m939.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b149.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1372.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1414.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1095.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1081.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1366.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b175.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m246.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m99.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b613.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m520.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1428.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b607.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m534.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m252.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b834.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m72.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1042.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m285.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b808.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1399.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m291.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1206.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1560.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m468.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b983.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b997.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1574.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1212.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m332.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b767.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m454.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b35.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1548.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m440.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b21.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m326.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b940.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1122.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b798.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1136.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b954.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m497.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b968.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1762.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1004.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1485.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m118.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1491.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1010.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1776.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m656.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b565.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m130.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b203.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1038.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m124.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b217.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m642.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b571.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1446.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1452.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1334.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m865.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m695.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1789.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m681.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1308.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1309.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m858.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m680.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1788.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1453.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1335.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m870.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1321.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m125.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b570.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b564.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m657.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1039.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b202.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m131.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1011.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1490.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m119.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1777.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1763.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1005.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m482.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b969.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m496.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1137.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b955.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b799.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b941.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1123.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b20.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m441.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b772.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1549.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m327.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m333.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b34.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m455.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b766.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1575.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b996.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1213.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1207.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m469.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1561.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m290.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1398.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m284.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b809.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b821.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1043.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1057.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b835.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m67.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m535.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b606.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m253.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b160.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b174.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1429.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m521.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m98.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m509.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b148.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1269.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m938.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m910.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1241.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m904.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1255.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b362.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1159.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m737.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b410.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m723.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b376.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1165.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1282.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b438.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1603.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1617.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1296.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1171.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1168.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b353.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b435.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m712.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b421.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b347.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1154.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b409.jpg,benign
